Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.38835906982422,45.466257143969734,45.1216175070129,45.17827163417962,67644400
2018-06-13,45.015384674072266,45.52998298208297,44.95401208400588,45.42139682839254,86553600
2018-06-14,45.038997650146484,45.22075980980726,44.9020862209634,45.21603773241758,86440400
2018-06-15,44.576332092285156,44.8879243714088,44.439420660720806,44.85723627067669,246876800
2018-06-18,44.55271911621094,44.66602373740214,44.189194870467745,44.34971305222017,73939600
2018-06-19,43.83277130126953,43.983845384475835,43.30401020910233,43.702941166821084,134314000
2018-06-20,44.023963928222656,44.18920060596678,43.8422017817594,43.98855735509514,82514800
2018-06-21,43.778472900390625,44.46066720310662,43.65572410212739,44.201006976374714,102847600
2018-06-22,43.6510009765625,43.941345694470854,43.599068932463176,43.93426437953818,108801600
2018-06-25,43.00185012817383,43.65099701866678,42.66193263466796,43.292194819756226,126652400
2018-06-26,43.53533172607422,44.0310453625436,43.08919089400755,43.19541781745774,98276800
2018-06-27,43.47160720825195,44.20809287033355,43.4409191050352,43.724182544151965,101141200
2018-06-28,43.78790283203125,43.95550231988519,43.386612798692276,43.45742953443182,69460800
2018-06-29,43.69585418701172,44.186845794265814,43.176537318418475,43.97439552855281,90950800
2018-07-02,44.184478759765625,44.21280762030508,43.296919170467575,43.39134270245,70925200
2018-07-03,43.41495132446289,44.36624646682203,43.325249858311246,44.328477049296076,55819200
2018-07-05,43.764312744140625,44.00272905866396,43.499934005229385,43.73126540177672,66416800
2018-07-06,44.370967864990234,44.47955043635213,43.71709879140897,43.76903083923939,69940800
2018-07-09,44.98706817626953,45.01067136078783,44.68492004007203,44.73213001099853,79026400
2018-07-10,44.93277359008789,45.1523015596252,44.892641335763145,45.01775297227096,63756400
2018-07-11,44.34972381591797,44.798223934989025,44.28598837520287,44.49607580388834,75326000
2018-07-12,45.093284606933594,45.18298605928237,44.6872724357298,44.73920447636443,72164400
2018-07-13,45.16410827636719,45.2844942425338,45.06260341706248,45.10509491222652,50055600
2018-07-16,45.06496810913086,45.475698835222566,44.949300613980526,45.20896086762819,60172400
2018-07-17,45.19242477416992,45.29156677447239,44.6613045999065,44.7911346962154,62138000
2018-07-18,44.94457244873047,45.27504941787513,44.833627046461345,45.27032734066018,65573600
2018-07-19,45.2939338684082,45.452089236262694,44.77697627392988,44.77697627392988,81147200
2018-07-20,45.19007110595703,45.42376170622383,44.89028222878679,45.270328411060994,82704800
2018-07-23,45.23019790649414,45.31281804782322,44.74628765418702,45.01066634341688,63957600
2018-07-24,45.55831527709961,45.71411141659401,45.334065222797534,45.42848516085427,74791600
2018-07-25,45.98793029785156,45.99501161249821,45.42375915047924,45.572473961837765,66839600
2018-07-26,45.84393310546875,46.25702656183616,45.70229962253,45.93835302616852,76304000
2018-07-27,45.08148193359375,46.07526843405152,44.87375736963597,46.02805846960155,96096000
2018-07-30,44.82890701293945,45.36946777385099,44.6306229994785,45.29865102564653,84118000
2018-07-31,44.918609619140625,45.35530994437471,44.69435956100278,44.9209724588608,157492000
2018-08-01,47.56476974487305,47.62614234463773,46.57570522201476,47.005324226036834,271742800
2018-08-02,48.95512008666992,49.18881427610502,47.29330554524424,47.347596824930974,249616000
2018-08-03,49.09674835205078,49.27378840345483,48.5042520081429,48.87013550142241,133789600
2018-08-06,49.35169219970703,49.39418008808014,48.87958534103959,49.099113301413,101701600
2018-08-07,48.88902282714844,49.45319034379685,48.80640269130763,49.4107024580885,102349600
2018-08-08,48.92206573486328,49.054255058737276,48.27764098003306,48.638802383434864,90102000
2018-08-09,49.306854248046875,49.519300948739854,48.91028251102545,49.46028757611509,93970400
2018-08-10,49.15998458862305,49.531890030325954,48.95626649003601,49.11971519424824,98444800
2018-08-13,49.47739791870117,49.9701114758063,49.200247220552406,49.5816262731206,103563600
2018-08-14,49.68585205078125,49.8777253230472,49.33289761698768,49.7829742500463,82992000
2018-08-15,49.801918029785156,49.92035866127431,49.34947395001151,49.560298129481346,115230400
2018-08-16,50.53152847290039,50.647598014573205,50.09329655425641,50.15962303936155,114001600
2018-08-17,51.54063034057617,51.628275259237334,50.49361549631433,50.55994196684519,141708000
2018-08-20,51.03843688964844,51.919631834563056,50.95552700443249,51.66380325945562,121150800
2018-08-21,50.93894577026367,51.44824266007671,50.699696993207006,51.35585911106262,104639200
2018-08-22,50.94132614135742,51.251640077324424,50.654698167539145,50.71628962107403,76072400
2018-08-23,51.045562744140625,51.415097066976905,50.83473848998287,50.84657966570973,75532800
2018-08-24,51.20426559448242,51.37955545318121,50.955539492398955,51.308493950747646,73905600
2018-08-27,51.625919342041016,51.81542513519865,51.244540243575635,51.438781061033495,82100400
2018-08-28,52.042823791503906,52.24180322712333,51.85805665635416,51.87937510705867,91107200
2018-08-29,52.81979751586914,52.940609306467366,51.97413305429266,52.14942292375327,109019200
2018-08-30,53.30540084838867,54.070526466879734,52.682401847046464,52.883752406159765,195175200
2018-08-31,53.921287536621094,54.215018013869724,53.53516988918056,53.65597804212751,173360400
2018-09-04,54.094207763671875,54.2884485284002,53.68440417256293,54.106052550251725,109560400
2018-09-05,53.74126052856445,54.40452890571395,53.321983221015245,54.24345135322492,133332000
2018-09-06,52.84821319580078,53.85495860116818,52.421826183564434,53.58964911882037,137160000
2018-09-07,52.42183303833008,53.38593806128113,52.28207393714789,52.552118477788824,150479200
2018-09-10,51.718292236328125,52.55211538527459,51.2776928944184,52.338920056563786,158066000
2018-09-11,53.025882720947266,53.13247858760648,51.299015945884626,51.642493122685174,142996000
2018-09-12,52.36734390258789,53.2982855553172,52.07597733909681,53.28407325749253,197114800
2018-09-13,53.632293701171875,54.09184398179361,52.7226704156543,52.94770691810222,166825600
2018-09-14,53.02350997924805,53.734153888023066,52.710828538938394,53.47595413532005,127997200
2018-09-17,51.611698150634766,52.812684446957874,51.46720041487374,52.623178686440205,148780400
2018-09-18,51.69696807861328,52.55210958163604,51.431658606485406,51.590368618769475,126286800
2018-09-19,51.72776794433594,52.02386956716063,51.00054423822981,51.75856366975667,108495200
2018-09-20,52.12098693847656,52.653969810185814,51.91253025867231,52.170733596892184,106435200
2018-09-21,51.55957794189453,52.436037915375984,51.471929414381464,52.29864634544323,384986800
2018-09-24,52.301025390625,52.412359900906736,51.31560184008936,51.360609869503946,110773600
2018-09-25,52.632652282714844,52.78188864604864,52.04281659315309,52.05466138008016,98217600
2018-09-26,52.21337890625,53.002194117245956,52.057036371201,52.350770502397125,95938800
2018-09-27,53.28644943237305,53.63940388199553,52.95244592110499,53.01877601260641,120724800
2018-09-28,53.47358322143555,53.497269181508,53.06614711716459,53.24854310635677,91717600
2018-10-01,53.83364486694336,54.34530936077399,53.618085623251176,53.99709354812719,94403200
2018-10-02,54.3121452331543,54.48270006163944,53.68441122173111,53.83127647394593,99152800
2018-10-03,54.973045349121094,55.30467772526183,54.430585144800126,54.494544108242195,114619200
2018-10-04,54.0065803527832,55.0393831846082,53.708107538129234,54.66747772968938,128168000
2018-10-05,53.13010787963867,54.10606134298205,52.25128023622536,53.99946547548334,134322000
2018-10-08,53.006927490234375,53.25091493076167,52.161259546536,52.6373932546599,118655600
2018-10-09,53.74126052856445,53.83601521931259,52.64687005570699,52.976134925197805,107564000
2018-10-10,51.25164031982422,53.61808590534996,51.17820769212848,53.407261684262664,167962400
2018-10-11,50.799190521240234,51.995441725762305,50.29463584528402,50.815773946054776,212497600
2018-10-12,52.613712310791016,52.796111946818264,51.365346690576,52.21338228507249,161351600
2018-10-15,51.48850631713867,52.54736574593658,51.467187873087376,52.3886557493533,123164000
2018-10-16,52.623199462890625,52.82218257798274,51.34640891245515,51.86044109618651,116736000
2018-10-17,52.39577865600586,52.73925583993557,51.95754677733972,52.658717060301136,91541600
2018-10-18,51.17110061645508,52.05229936190943,50.45571806191486,51.60696135100703,130325200
2018-10-19,51.95044708251953,52.412364981377124,51.505108998224785,51.6543454019028,132314800
2018-10-22,52.267852783203125,52.909802639899496,51.862787820108274,52.06413473861343,115168400
2018-10-23,52.76055908203125,52.88373834241989,50.858402959593235,51.1260799250952,155071200
2018-10-24,50.95081329345703,53.11590888289915,50.82052781631693,52.72979470549489,163702000
2018-10-25,52.066505432128906,52.44077828370849,51.344016814032926,51.57142443044991,119423200
2018-10-26,51.23741912841797,52.15888711882301,50.37753896663008,51.14266445225162,189033600
2018-10-29,50.27568817138672,52.04045312499331,48.8188660146814,51.92201247556305,183742000
2018-10-30,50.52677917480469,50.97211353591535,49.57214787858827,50.01748223969893,146640000
2018-10-31,51.843849182128906,52.22048963772543,51.31323368989243,51.37482515035734,153435600
2018-11-01,52.6397705078125,52.672933750103226,51.35824161907388,51.88885711024781,233292800
2018-11-02,49.148128509521484,50.609685619388856,48.662521147330224,49.63847450952793,365314800
2018-11-05,47.75289535522461,48.41616364806583,46.94276182854421,48.394845200803,264654800
2018-11-06,48.26930236816406,48.49433887492205,47.77658884210814,47.83107052774979,127531600
2018-11-07,49.73322296142578,49.75928004625563,48.35457582053014,48.79043649902817,133697600
2018-11-08,49.559696197509766,49.94715741120494,49.146083355881075,49.913878467198,101450400
2018-11-09,48.604122161865234,48.9701906382226,48.076410468774,48.86084706340695,137463200
2018-11-12,46.15572738647461,47.50590970224583,46.06539725338494,47.3038566025874,204542000
2018-11-13,45.694580078125,46.87123323822036,45.50916824088011,45.55195754100879,187531600
2018-11-14,44.40382385253906,46.22941826577733,44.19701557173812,46.09154728762127,243204000
2018-11-15,45.49966049194336,45.632776307756785,44.42759576583047,44.781781768510726,185915200
2018-11-16,46.003597259521484,46.34589712406459,45.036128252088695,45.283342805851085,147713200
2018-11-19,44.18036651611328,45.33087125862077,43.973561915777815,45.164476544147824,167701200
2018-11-20,42.06953811645508,43.13684776612056,41.72010725489707,42.39995191302161,271300800
2018-11-21,42.0219841003418,42.85158561836727,41.96731232258113,42.723221376680144,124496800
2018-11-23,40.954673767089844,41.97919739438339,40.90951233353466,41.58460159031392,94496000
2018-11-26,41.5085334777832,41.58697748439808,40.472127359592214,41.41820698327493,179994000
2018-11-27,41.418212890625,41.54419774818144,40.61951445051487,40.76926791438119,165549600
2018-11-28,43.01085662841797,43.09405219512892,41.582230205975,42.01010503821361,184250000
2018-11-29,42.68044662475586,43.45299716317312,42.24068563664933,43.419718208142044,167080000
2018-11-30,42.44987869262695,42.8658675320849,42.08143070939438,42.856357184558924,158126000
2018-12-03,43.933162689208984,43.9616864680013,43.07503728158199,43.84758772569843,163210000
2018-12-04,42.00059509277344,43.35552893478612,41.90075824411287,43.01322909530219,165377200
2018-12-06,41.53229904174805,41.546560926637476,40.510154974793494,40.8286824944323,172393600
2018-12-07,40.051387786865234,41.47763456048138,40.00622272535943,41.23992676487869,169126400
2018-12-10,40.315242767333984,40.431717263451596,38.824813903539,39.22178547888754,248104000
2018-12-11,40.08467102050781,40.83582497833246,39.69720611155068,40.8049254280497,189126800
2018-12-12,40.19639205932617,40.86672619637411,40.17737499929975,40.505409310138816,142510800
2018-12-13,40.63615417480469,41.02124333876003,40.30336465250625,40.526810600535384,127594400
2018-12-14,39.33588790893555,40.19163748722616,39.28834707172682,40.172620426916,162814800
2018-12-17,38.96982192993164,40.018114322657276,38.68219386191158,39.32875944469472,177151600
2018-12-18,39.476139068603516,39.82319045162126,39.07678804833182,39.31212009387407,135366000
2018-12-19,38.244808197021484,39.8041708009938,37.81693342711854,39.45949521281454,196189200
2018-12-20,37.27970886230469,38.53480555928461,36.9160162755169,38.12832368909865,259092000
2018-12-21,35.8297004699707,37.59587154627308,35.56822403128292,37.28685063952054,382978400
2018-12-24,34.90264892578125,36.02463042466466,34.84559772804441,35.21642144549776,148676800
2018-12-26,37.36054611206055,37.374808004155526,34.87649955480332,35.25207843088631,234330000
2018-12-27,37.118064880371094,37.265446156461685,35.672804906741206,37.044376055892066,212468400
2018-12-28,37.1370849609375,37.68143780110752,36.73773763686122,37.438974853128165,169165600
2018-12-31,37.496028900146484,37.88111436747767,37.196514756992805,37.6838164623134,140014000
2019-01-02,37.538818359375,37.759888517261295,36.66167592649953,36.81856395762742,148158800
2019-01-03,33.79967498779297,34.63878328935381,33.754509922344255,34.225170383128884,365248800
2019-01-04,35.2425651550293,35.31150246393668,34.18239015657941,34.355915874533636,234428400
2019-01-07,35.16411590576172,35.37805511903299,34.68156932360782,35.347151941896,219111200
2019-01-08,35.83445739746094,36.08880653095804,35.30436992220377,35.55158448343476,164101200
2019-01-09,36.44298553466797,36.73298936707537,35.56822249255178,35.96281471962946,180396400
2019-01-10,36.55946731567383,36.59987721410009,35.86060567047333,36.25044639149984,143122800
2019-01-11,36.20052719116211,36.53569613305001,36.01511535674199,36.340777580487256,108092800
2019-01-14,35.65616989135742,35.95805981203487,35.470758098093015,35.85822297159505,129756800
2019-01-15,36.385921478271484,36.46198606054941,35.668043167277105,35.72033915446336,114843600
2019-01-16,36.830448150634766,37.05389406927528,36.36929442529299,36.38831148508509,122278800
2019-01-17,37.04914093017578,37.47701573113926,36.43109914799148,36.65454507889094,119284800
2019-01-18,37.277339935302734,37.52930962970912,37.077662621334206,37.43897950260748,135004000
2019-01-22,36.44060516357422,37.25594114742215,36.27896197923972,37.179876540248834,121576000
2019-01-23,36.58798599243164,36.87798981327915,36.06027435955394,36.64265777360124,92522400
2019-01-24,36.2979850769043,36.72110472601421,36.06978759028488,36.63315398920607,101766000
2019-01-25,37.500789642333984,37.588744014533056,36.683077673523904,36.95881602681458,134142000
2019-01-28,37.15372085571289,37.160851797812995,36.52617256097761,37.032487585746516,104768400
2019-01-29,36.76865005493164,37.58874507388774,36.63315846080026,37.14185313626924,166348800
2019-01-30,39.28120422363281,39.49513973980725,38.08791034750544,38.805788741349815,244439200
2019-01-31,39.564083099365234,40.172614429915,39.11719131662213,39.485639097471,162958400
2019-02-01,39.58311462402344,40.167873939673896,39.44286422730436,39.687706664776314,130672400
2019-02-04,40.707462310791016,40.8049233830398,39.76376201843734,39.79466519430484,125982000
2019-02-05,41.40394592285156,41.61788513494221,40.9689438085808,41.09017348977209,144406400
2019-02-06,41.418212890625,41.734364734328345,41.087799157709014,41.51567034262258,112958400
2019-02-07,40.633766174316406,41.34688947361397,40.49114006360383,40.98081748211359,126966800
2019-02-08,40.681514739990234,40.74119655717488,40.20644616383237,40.3425224555041,95280000
2019-02-11,40.44755172729492,40.872489536379085,40.404582575557264,40.8342923063756,83973600
2019-02-12,40.79610061645508,40.82236076031254,40.51201459909403,40.607507687070644,89134000
2019-02-13,40.62660217285156,41.175675583367735,40.564534398430666,40.91546375180589,89960800
2019-02-14,40.774620056152344,40.884432564786806,40.43562775647638,40.51440819581286,87342800
2019-02-15,40.68390655517578,40.98947721171357,40.5239596992294,40.88205065386177,98507200
2019-02-19,40.80565643310547,40.92740968979166,40.46189217428749,40.51441247272279,75891200
2019-02-20,41.06824493408203,41.37620509955223,40.819970218580245,40.86771493586654,104457600
2019-02-21,40.836692810058594,41.149425001369984,40.65526136696296,41.01335232972067,68998800
2019-02-22,41.29265594482422,41.29981747146773,40.913080461961876,40.96082518714831,75652800
2019-02-25,41.59345626831055,41.98496889280759,41.526612916032235,41.576747251585715,87493600
2019-02-26,41.617332458496094,41.8488982409956,41.340407904190954,41.46932269171113,68280800
2019-02-27,41.746238708496094,41.7772744208693,41.23536246985703,41.34995418814767,111341600
2019-02-28,41.33562469482422,41.75578701475242,41.280718443538696,41.614938801907854,112861600
2019-03-01,41.77012252807617,41.81309170032905,41.273569229021284,41.60540008239329,103544800
2019-03-04,41.98019790649414,42.4337783274615,41.53138940887495,41.94200066357132,109744800
2019-03-05,41.90380859375,42.01601073200636,41.667467222014054,42.001687674814484,78949600
2019-03-06,41.662681579589844,41.89424730844964,41.52421933451056,41.69848921077895,83241600
2019-03-07,41.18046188354492,41.64359345799312,41.065873792169924,41.507517139799894,99185600
2019-03-08,41.27833938598633,41.31653662922078,40.464278397663925,40.660036537223284,95997600
2019-03-11,42.708316802978516,42.760837105669346,41.86083771700078,41.894259396650405,128044000
2019-03-12,43.18815994262695,43.60831871063706,42.820517833264546,42.97091720915733,129870400
2019-03-13,43.379146575927734,43.75872217247237,43.19054993732673,43.508057736808695,124130000
2019-03-14,43.86136245727539,43.94969402855419,43.58205197474232,43.90194565805139,94318000
2019-03-15,44.43193054199219,44.72079222088939,43.8637619602195,44.12874944847758,156171600
2019-03-18,44.88550567626953,44.97383360710313,44.35314120168987,44.35553080588926,104879200
2019-03-19,44.52980422973633,45.11707500703342,44.384180426933895,44.964289676444764,126585600
2019-03-20,44.91892623901367,45.2364339610808,44.10008976785335,44.45818069072299,124140800
2019-03-21,46.57331466674805,46.86933787196459,45.3128346359712,45.362968978842,204136800
2019-03-22,45.60885238647461,47.19400154727684,45.544394994118264,46.63299092298744,169630800
2019-03-25,45.0573844909668,45.830858484229445,44.54650829883213,45.71865638029758,175381200
2019-03-26,44.59187316894531,46.04572527279197,44.064287847400074,45.75447765967055,199202000
2019-03-27,44.99293518066406,45.3008917993861,44.53457919508104,45.05977853422682,119393600
2019-03-28,45.052616119384766,45.25314617612432,44.768530050992325,45.107522378153796,83121600
2019-03-29,45.34625244140625,45.37728815780185,45.00964605534381,45.31760632946552,94256000
2019-04-01,45.654212951660156,45.759249910216006,44.97145268625358,45.74970242041629,111448000
2019-04-02,46.317874908447266,46.4229155104042,45.60885448792773,45.618401977792104,91062800
2019-04-03,46.635379791259766,46.909914730827474,46.11017681396402,46.13405100118274,93087200
2019-04-04,46.716552734375,46.87888557356353,46.10779730203793,46.501695947420124,76457200
2019-04-05,47.0292854309082,47.053159621705504,46.77384543159934,46.897984666903184,74106400
2019-04-08,47.76932907104492,47.80036113969256,46.8717121878572,46.8908108069345,103526800
2019-04-09,47.6260986328125,48.42583658322132,47.561641238769866,47.82185677668654,143072800
2019-04-10,47.893470764160156,47.92212051778951,47.310975557121054,47.43033920962285,86781200
2019-04-11,47.49478530883789,47.98417689626792,47.37303572360336,47.94836926610739,83603200
2019-04-12,47.47569274902344,47.77887741292295,46.84068095613037,47.5544731881165,111042800
2019-04-15,47.56163787841797,47.70965127808389,47.27039028762013,47.40646659401936,70146400
